dates,dhaka,chittagong,comilla,mymensingh,sylhet,khulna,rajshahi,barishal,rangpur,month
2019-05-08,4193.0,1203.0,1165.0,904.0,478.0,1425.0,1246.0,320.0,695.0,5
2019-05-09,4339.0,1216.0,1132.0,957.0,490.0,1407.0,1274.0,311.0,687.0,5
2019-05-10,4273.0,1164.0,1118.0,858.0,441.0,1387.0,1265.0,314.0,692.0,5
2019-05-11,4046.0,1132.0,1098.0,911.0,447.0,1430.0,1233.0,296.0,687.0,5
2019-05-12,4383.0,1158.0,1087.0,955.0,505.0,1470.0,1247.0,291.0,594.0,5
2019-05-13,4430.0,1180.0,1149.0,936.0,493.0,1457.0,1304.0,298.0,640.25,5
2019-05-14,3811.0,1188.0,962.0,730.0,463.25,1447.0,1149.0,295.0,615.0,5
2019-05-15,4242.0,1228.0,1159.0,880.0,445.0,1414.0,1249.0,304.0,674.0,5
2019-05-16,4208.0,1190.0,1085.0,955.0,446.0,1336.0,1222.0,249.0,631.0,5
2019-05-17,4198.0,1162.0,1075.0,959.0,468.0,1419.0,1241.0,333.0,686.0,5
2019-05-18,3605.0,924.0,928.75,803.25,373.75,1305.0625,924.5,239.0,620.0,5
2019-05-19,4126.0,1088.0,1135.0,828.8125,412.0,1461.0,1067.0,334.0,661.0,5
2019-05-20,3949.0,1174.0,997.0,691.0,473.0,1411.0,1162.0,318.0,655.0,5
2019-05-21,4114.0,1240.0,1159.0,805.125,476.0,1461.0,808.0,341.0,695.0,5
2019-05-22,4404.0,1218.0,1181.0,890.0,521.0,1464.0,1201.0,353.0,690.0,5
2019-05-23,4321.5,1184.5,1112.5,868.0,487.0,1469.5,1183.0,352.5,657.0,5
2019-05-24,4239.0,1151.0,1044.0,846.0,453.0,1475.0,1165.0,352.0,624.0,5
2019-05-25,3420.0,1006.5,1028.6875,681.0,419.9375,1272.0,842.0,346.0,578.0,5
2019-05-26,3691.0,1022.0,934.0,769.0,381.0,1216.0,1039.0,297.0,584.0,5
2019-05-27,4346.0,1192.0,1171.0,908.0,449.0,1508.0,1262.0,310.0,640.0,5
2019-05-28,4378.0,1231.0,1159.0,889.5,474.0,1478.0,1212.0,331.5,666.5,5
2019-05-29,4410.0,1270.0,1147.0,871.0,499.0,1448.0,1162.0,353.0,693.0,5
2019-05-30,4451.0,1108.0,1216.0,928.0,511.0,1542.0,1297.0,357.0,699.0,5
2019-05-31,4437.0,1227.0,1164.0,853.0,529.0,1564.0,1184.0,350.0,649.0,5
2019-06-01,3780.0,1224.0,1102.0,838.0,433.0,1321.0,1057.0,337.0,600.0,6
2019-06-02,3606.5,1164.0,1044.0,794.5,447.5,1291.5,950.5,315.5,592.0,6
2019-06-03,3433.0,1104.0,986.0,751.0,462.0,1262.0,844.0,294.0,584.0,6
2019-06-04,2828.0,1078.0,992.0,731.0,436.0,1428.0,1040.0,305.0,610.0,6
2019-06-05,4088.0,1186.25,872.0,780.0,498.75,1204.0,1022.0,247.0,641.0,6
2019-06-06,4241.125,1126.375,937.0,712.0,361.0,1500.125,958.0,249.0,642.0,6
2019-06-07,4224.5,1171.0,985.0,806.0,442.0,1245.0,1044.0,289.0,653.0,6
2019-06-08,3647.25,1104.625,986.0,766.0,426.0,1174.0,1060.0,253.0,627.0,6
2019-06-09,3703.625,919.0,1024.0,854.0,450.0,1260.0,1096.0,310.0,665.0,6
2019-06-10,2746.0,1022.0,1034.0,897.0,460.0,1366.0,1199.0,336.0,701.0,6
2019-06-11,3203.0,1126.0,1095.0,962.0,492.0,1426.0,1238.0,349.0,718.0,6
2019-06-12,3449.0,1160.0,1075.0,904.0,466.0,1450.0,1199.0,351.0,669.0,6
2019-06-13,3855.0,1182.0,1140.0,924.0,481.0,1456.0,1134.0,349.0,693.0,6
2019-06-14,3978.0,1115.0,1081.0,961.0,519.0,1491.0,1220.0,351.0,735.0,6
2019-06-15,3630.0,1084.0,1053.0,915.0,453.0,1501.0,1211.0,334.0,647.0,6
2019-06-16,3364.0,976.0,1058.0,821.0,446.0,1426.0,1208.0,309.0,711.0,6
2019-06-17,4092.0,1172.0,1088.0,933.0,510.0,1465.0,1276.0,344.0,732.0,6
2019-06-18,4335.0,1212.0,1095.0,703.0,481.0,1485.0,1203.75,351.0,695.0,6
2019-06-19,4089.0,1097.0,1061.0,976.0,509.0,1481.0,1270.0,351.0,724.0,6
2019-06-20,4337.0,1031.0,1096.0,929.0,500.0,1533.0,1262.0,351.0,751.0,6
2019-06-21,4244.0,1191.0,1129.0,797.0,522.0,1539.0,1250.0,350.0,730.0,6
2019-06-22,3759.0,1104.0,1031.0,905.0,470.0,1405.0,1185.0,324.0,694.0,6
2019-06-23,4153.0,1194.0,1100.0,942.0,505.0,1473.0,1218.0,322.0,711.0,6
2019-06-24,4319.0,1271.0,1107.0,959.0,521.0,1456.0,1279.0,334.0,733.0,6
2019-06-25,4443.0,1254.0,1192.0,957.0,549.0,1465.0,1314.0,357.0,694.0,6
2019-06-26,4489.0,1235.0,1064.0,931.0,478.0,1503.0,1287.0,348.0,704.5,6
2019-06-27,4487.0,1265.0,1087.0,887.5,392.0,1436.0,1011.0,334.0,614.0,6
2019-06-28,4238.0,1096.0,1097.0,871.0,406.0,1461.0,1231.0,336.0,708.25,6
2019-06-29,3615.0,1177.0,997.0,827.0,450.5,1319.0,1093.0,313.0,636.0,6
2019-06-30,4331.0,1096.0,1064.0,958.0,497.0,1324.0,1262.0,349.0,693.0,6
2019-07-01,4185.0,1191.0,1048.0,963.0,480.0,1370.0,1272.0,322.0,682.0,7
2019-07-02,4129.0,1067.0,1019.0,893.0,507.0,1405.0,1223.0,309.0,716.0,7
2019-07-03,4127.0,1225.0,1042.0,900.0,508.0,1404.0,1230.0,326.0,752.0,7
2019-07-04,4219.0,1219.0,1075.0,888.0,497.0,1378.0,1268.0,291.0,703.0,7
2019-07-05,4176.0,1190.0,1053.0,974.0,508.0,1437.0,1255.0,288.0,723.0,7
2019-07-06,3779.0,1060.0,1046.0,905.0,513.0,1373.0,1170.0,317.0,693.0,7
2019-07-07,4098.0,970.0,1005.0,876.0,454.0,1421.0,1241.0,309.0,561.0,7
2019-07-08,4141.0,1020.0,1010.0,868.0,476.0,1417.0,1159.0,308.0,645.0,7
2019-07-09,3998.0,1110.0,998.0,814.0,423.0,1460.0,1158.0,319.0,646.0,7
2019-07-10,4118.0,1019.0,979.0,848.0,440.0,1398.0,1129.0,280.0,673.0,7
2019-07-11,4075.0,1087.0,1016.0,809.0,433.0,1404.0,1134.5,314.0,643.25,7
2019-07-12,3859.0,1037.0,921.0,919.5,469.25,1343.0,1232.5,307.0,645.0,7
2019-07-13,3320.0,923.0,1045.5,874.5,473.625,1266.0,1034.0,291.0,694.0,7
2019-07-14,3603.0,1029.0,1058.25,907.0,482.75,1357.5,1056.0,328.25,695.0,7
2019-07-15,3842.0,1035.0,1059.75,907.75,493.75,1395.0,1183.0,279.0,597.0,7
2019-07-16,3694.0,1102.0,1056.5,880.0,481.75,1364.0,1065.0,312.0,631.0,7
2019-07-17,3993.0,1170.0,1069.0,869.0,477.0,1380.0,1219.0,317.0,677.0,7
2019-07-18,4256.0,1213.0,1168.0,926.0,503.0,1373.0,1247.0,337.0,677.0,7
2019-07-19,4286.0,1207.0,1146.0,902.0,474.0,1388.0,1257.0,334.0,681.0,7
2019-07-20,3871.0,1108.0,1108.0,943.0,478.0,1336.75,1194.0,320.0,697.0,7
2019-07-21,4386.0,1156.0,1141.0,941.0,518.0,1271.0,1257.0,342.0,674.0,7
2019-07-22,4414.0,1152.0,1162.0,899.0,515.0,1470.0,1293.0,316.0,658.0,7
2019-07-23,4351.0,1173.0,1144.0,875.0,477.0,1460.0,1295.0,342.0,594.0,7
2019-07-24,4379.0,1086.0,1105.0,796.0,471.0,1445.0,1216.25,327.0,683.0,7
2019-07-25,4298.0,1163.0,1140.0,876.0,466.0,1387.5,1012.0,337.0,579.0,7
2019-07-26,4209.0,1109.0,1087.0,931.0,489.0,1466.0,1187.0,324.0,701.0,7
2019-07-27,3678.0,1079.0,1031.0,823.0,453.0,1327.0,1079.0,317.0,636.0,7
2019-07-28,3984.0,1122.0,1023.0,853.0,462.0,1414.0,1177.0,313.0,690.0,7
2019-07-29,3982.0,1095.0,1019.0,901.0,504.0,1370.0,1188.0,296.0,689.0,7
2019-07-30,4044.0,1168.0,1065.0,938.0,520.0,1364.0,1197.0,309.0,708.0,7
2019-07-31,3994.0,1128.0,938.0,957.0,464.0,1387.0,1228.0,305.0,681.0,7
2019-08-01,4121.0,1128.0,1042.0,951.0,483.0,1379.0,1247.0,297.0,674.0,8
2019-08-02,4119.0,1147.0,1080.0,945.0,501.0,1386.0,1231.0,327.0,653.0,8
2019-08-03,3900.0,1076.0,1038.0,932.0,475.0,1381.0,1240.0,313.0,632.0,8
2019-08-04,4135.0,1207.0,1104.0,970.0,520.0,1441.0,1296.0,339.0,676.0,8
2019-08-05,4407.0,1173.0,1153.0,967.0,541.0,1478.0,1268.0,351.0,639.0,8
2019-08-06,4487.0,1148.0,1085.0,947.0,547.0,1499.0,1315.0,334.0,702.0,8
2019-08-07,4483.0,1130.0,1055.0,967.0,510.0,1476.0,1289.0,274.0,701.0,8
2019-08-08,4015.5,1084.0,1043.0,911.5,509.5,1394.0,1145.5,301.5,651.5,8
2019-08-09,3548.0,1038.0,1031.0,856.0,509.0,1312.0,1002.0,329.0,602.0,8
2019-08-10,3416.0,1036.0,1060.0,927.0,524.0,1453.0,1218.0,313.0,709.0,8
2019-08-11,3100.0,995.0,1102.0,948.0,493.0,1469.0,1253.0,294.0,715.0,8
2019-08-12,2925.0,1128.0,1127.0,944.0,501.0,1442.0,1198.0,339.0,697.0,8
2019-08-13,4078.0,1185.0,1021.0,898.0,522.25,1405.0,1098.0,321.0,593.0,8
2019-08-14,4141.75,1161.25,913.0,853.0,400.0,1459.5,1104.0,275.0,662.0,8
2019-08-15,4117.375,1130.75,1066.0,869.0,466.0,1292.0,1085.0,336.0,663.0,8
2019-08-16,3972.0,1136.5,1006.0,879.0,424.0,1274.0,1109.0,330.0,676.0,8
2019-08-17,3702.5,920.0,1024.0,828.0,445.0,1294.0,1049.0,319.0,686.0,8
2019-08-18,3061.0,1060.0,1094.0,915.0,488.0,1373.0,1175.0,323.0,710.0,8
2019-08-19,3376.0,1074.0,1085.0,972.0,495.0,1418.0,1184.0,340.0,757.0,8
2019-08-20,3671.0,1209.0,1072.0,991.0,496.0,1440.0,1252.0,338.0,753.0,8
2019-08-21,3892.0,1200.0,1113.0,991.0,504.0,1485.0,1305.0,346.0,752.0,8
2019-08-22,4102.0,1151.0,1159.0,999.0,503.0,1490.0,1282.0,351.0,742.0,8
2019-08-23,3991.0,1225.0,1097.0,894.0,498.0,1439.0,1200.0,356.0,712.0,8
2019-08-24,3553.0,1108.0,1117.0,958.0,468.0,1393.0,1207.0,338.0,733.0,8
2019-08-25,3847.0,1077.0,1022.0,971.0,512.0,1407.0,1263.0,337.0,752.0,8
2019-08-26,4055.0,1170.0,1102.0,975.0,535.0,1433.0,1268.0,334.0,765.0,8
2019-08-27,4110.0,1215.0,1132.0,989.0,526.0,1504.0,1294.0,346.0,745.0,8
2019-08-28,4198.0,1187.0,1151.0,976.0,498.0,1490.0,1323.0,352.0,783.0,8
2019-08-29,4231.0,1160.0,1122.0,1017.0,554.0,1524.0,1301.0,361.0,767.0,8
2019-08-30,4230.0,1136.0,1116.0,958.0,530.0,1524.0,1301.0,353.0,738.0,8
2019-08-31,3941.0,1100.0,1155.0,962.0,524.0,1464.0,1300.0,354.0,748.0,8
2019-09-01,4282.0,1060.0,1111.0,999.0,534.0,1490.0,1269.0,359.0,734.0,9
2019-09-02,4402.0,1076.0,1133.0,1012.0,491.0,1506.0,1358.0,353.0,776.0,9
2019-09-03,4305.0,1075.0,1104.0,1024.0,548.0,1490.0,1320.0,350.0,784.0,9
2019-09-04,4304.0,1105.0,1113.0,987.0,555.0,1476.0,1300.0,339.0,758.0,9
2019-09-05,4249.0,1190.0,1156.0,1013.0,533.0,1446.0,1277.0,329.0,745.0,9
2019-09-06,4286.0,1228.0,1117.0,955.0,512.0,1460.0,1247.0,329.0,762.0,9
2019-09-07,3776.0,1127.0,1088.0,954.0,501.0,1385.0,1234.0,335.0,742.0,9
2019-09-08,4045.0,1147.0,1063.0,951.0,503.0,1447.0,1251.0,336.0,749.0,9
2019-09-09,4082.0,1136.0,1092.0,967.0,504.0,1435.0,1239.0,289.0,726.0,9
2019-09-10,3972.0,1095.0,1100.0,922.0,503.0,1489.0,1232.0,343.0,726.0,9
2019-09-11,3911.0,1019.0,1074.0,969.0,509.0,1457.0,1269.0,331.0,688.0,9
2019-09-12,4194.0,1124.0,1083.0,974.0,523.0,1418.0,1268.0,329.0,748.0,9
2019-09-13,4088.0,1036.0,980.0,901.0,477.0,1403.0,1156.0,288.0,700.0,9
2019-09-14,3452.0,1039.0,990.0,802.0,461.0,1351.0,1038.0,323.0,679.0,9
2019-09-15,4194.0,1151.0,1019.0,938.0,505.0,1466.0,1228.0,334.0,716.0,9
2019-09-16,4306.0,1134.0,1131.0,906.0,538.0,1479.0,1265.0,344.0,691.0,9
2019-09-17,4184.0,1129.0,1110.0,901.0,506.0,1463.0,1226.0,343.0,625.0,9
2019-09-18,4351.0,1198.0,1149.0,941.0,524.0,1502.0,1270.0,334.0,647.0,9
2019-09-19,4364.0,1165.0,1142.0,954.5,529.0,1477.5,1214.0,326.5,696.0,9
2019-09-20,4377.0,1132.0,1135.0,968.0,534.0,1453.0,1158.0,319.0,745.0,9
2019-09-21,3873.0,1085.0,1146.0,941.0,519.0,1417.0,1198.0,331.0,657.0,9
2019-09-22,4199.0,1107.0,1093.0,974.0,532.0,1407.0,1204.0,337.0,674.0,9
2019-09-23,4103.0,1075.0,994.0,974.0,477.0,1161.0,1173.0,306.0,668.0,9
2019-09-24,4103.0,1034.0,1060.0,885.0,503.0,1431.0,1190.0,350.0,583.0,9
2019-09-25,3891.0,1131.0,931.0,713.0,356.0,1276.0,1074.0,299.0,631.0,9
2019-09-26,3645.0,1085.0,862.0,697.0,406.0,1178.0,937.0,304.0,605.0,9
2019-09-27,4037.0,1151.0,992.0,911.0,479.0,1153.0,1083.0,304.0,689.0,9
2019-09-28,3400.0,1059.0,1019.0,748.0,471.0,1229.0,1041.0,292.0,596.0,9
2019-09-29,3868.0,1138.0,968.0,789.0,467.0,1212.0,987.0,285.0,593.0,9
2019-09-30,3511.0,1098.0,817.0,747.0,415.0,1199.0,919.0,260.0,585.0,9
2019-10-01,3765.0,1117.0,928.0,741.0,441.0,1219.0,932.0,284.0,507.0,10
2019-10-02,3756.0,1056.0,892.0,797.0,381.0,1255.0,1040.0,279.0,598.0,10
2019-10-03,3907.0,1069.0,1011.0,847.0,408.0,1343.0,1190.0,330.0,644.0,10
2019-10-04,4069.0,1074.0,1024.0,886.0,465.0,1140.0,1063.0,293.0,686.0,10
2019-10-05,3562.0,1047.0,1089.0,909.0,473.0,1225.0,996.0,299.0,654.0,10
2019-10-06,4014.0,1139.0,1077.0,877.0,474.0,1400.0,1149.0,331.0,629.0,10
2019-10-07,4053.0,1018.0,1013.0,896.0,466.0,1274.0,1138.0,297.0,694.0,10
2019-10-08,3917.0,1092.0,956.0,786.0,470.0,1301.0,1031.0,297.0,612.0,10
2019-10-09,3796.0,949.0,994.0,844.0,434.0,1255.0,879.0,296.0,571.0,10
2019-10-10,3805.0,1036.0,904.0,680.0,365.0,1148.0,918.0,283.0,588.0,10
2019-10-11,3595.0,980.0,853.0,757.0,364.0,1162.0,983.0,273.0,620.0,10
2019-10-12,3326.0,909.0,939.0,771.0,424.0,1214.0,993.0,291.0,606.0,10
2019-10-13,3977.0,1050.0,997.0,873.0,455.0,1316.0,1101.0,305.0,643.0,10
2019-10-14,4034.0,1079.0,1016.0,853.0,467.0,1345.0,1070.0,284.0,644.0,10
2019-10-15,4050.0,1096.0,1025.0,839.0,494.0,1263.0,1069.0,291.0,664.0,10
2019-10-16,4168.0,1078.0,1045.0,910.0,490.0,1405.0,1098.0,320.0,686.0,10
2019-10-17,3994.0,1057.0,1021.0,886.0,475.0,1267.0,1092.0,291.0,694.0,10
2019-10-18,4192.0,1142.0,1064.0,901.0,472.0,1394.0,1137.0,315.0,651.0,10
2019-10-19,3603.0,1031.0,1041.0,804.0,467.0,1306.0,1050.0,318.0,541.0,10
2019-10-20,4093.0,1160.0,1099.0,932.0,467.0,1411.0,1146.0,333.0,629.0,10
2019-10-21,4174.0,1105.0,1110.0,900.0,502.0,1393.0,1162.0,325.0,645.0,10
2019-10-22,4232.0,999.0,1098.0,811.0,475.0,1362.0,1075.0,315.0,638.0,10
2019-10-23,4129.0,1151.0,1074.0,856.0,462.0,1364.0,1105.0,322.0,592.0,10
2019-10-24,3981.0,1161.0,1063.0,830.0,447.0,1116.0,1054.0,246.0,609.0,10
2019-10-25,3205.0,1053.0,758.0,606.0,343.0,976.0,788.0,254.0,527.0,10
2019-10-26,3182.75,982.0,745.0,732.75,321.0,902.0,629.0,198.0,442.0,10
2019-10-27,3340.0,1092.0,822.0,579.0,341.0,1046.0,810.0,264.0,544.0,10
2019-10-28,3420.0,1140.0,908.0,647.0,358.0,1070.0,833.0,270.0,546.0,10
2019-10-29,3543.0,1129.0,899.0,701.0,387.0,1080.0,882.0,265.0,558.0,10
2019-10-30,3642.0,1118.0,911.0,715.5,407.0,1083.0,903.5,267.5,560.0,10
2019-10-31,3741.0,1107.0,923.0,730.0,427.0,1086.0,925.0,270.0,562.0,10
2019-11-01,3692.0,1120.0,855.0,697.0,413.0,1092.0,906.0,260.0,572.0,11
2019-11-02,3061.0,995.0,866.0,707.0,375.0,1024.0,836.0,259.0,545.0,11
2019-11-03,3698.0,1004.0,866.0,735.0,418.0,1136.0,932.0,286.0,585.0,11
2019-11-04,3768.0,1047.0,906.0,708.0,427.0,1138.0,953.0,269.0,572.0,11
2019-11-05,3789.0,1020.0,881.0,726.0,418.0,1129.0,948.0,263.0,589.0,11
2019-11-06,3725.6666666666665,1016.3333333333334,873.3333333333334,715.6666666666666,406.6666666666667,1098.0,912.3333333333334,263.6666666666667,575.3333333333334,11
2019-11-07,3662.3333333333335,1012.6666666666666,865.6666666666666,705.3333333333334,395.3333333333333,1067.0,876.6666666666666,264.3333333333333,561.6666666666666,11
2019-11-08,3599.0,1009.0,858.0,695.0,384.0,1036.0,841.0,265.0,548.0,11
2019-11-09,2960.6875,873.0,731.0,649.0,372.0,906.0,788.0,203.0,505.0,11
2019-11-10,3082.0,987.75,705.0,589.0,348.0,878.0,812.0,185.0,544.0,11
2019-11-11,3263.5,1029.25,709.0,631.5,344.5,828.5,831.0,239.5,545.0,11
2019-11-12,3445.0,899.0,713.0,674.0,341.0,779.0,850.0,239.25,546.0,11
2019-11-13,3374.0,952.0,750.0,678.0,342.0,862.0,858.0,239.29166666666669,554.0,11
2019-11-14,3459.0,976.0,789.0,675.0,376.0,868.0,835.0,186.0,558.0,11
2019-11-15,3602.0,994.0,822.0,707.0,381.0,942.0,865.0,207.0,559.0,11
2019-11-16,2913.0,866.0,746.75,644.0,345.75,936.25,788.0,219.25,517.0,11
2019-11-17,3410.0,958.0,747.5,684.0,359.0,968.0,828.0,206.0,557.0,11
2019-11-18,3566.0,960.0625,750.0,687.0,316.0,986.0,845.0,203.0,563.0,11
2019-11-19,3464.0,915.0,752.0,648.0,345.0,967.0,840.0,210.0,540.0,11
2019-11-20,3414.0,913.0,748.0,663.0,351.9166666666667,965.0,832.0,205.0,526.0,11
2019-11-21,3257.0,874.0,744.0,626.0,329.0,956.0,826.0,216.0,546.0,11
2019-11-22,3214.0,905.0,701.0,639.0,329.0,953.0,803.0,208.0,539.0,11
2019-11-23,2686.0,813.0,694.0,613.0,320.0,908.0,774.5,201.0,505.0,11
2019-11-24,3223.0,897.0,729.0,652.0,328.0,974.0,814.0,210.0,540.0,11
2019-11-25,3248.0,883.0,722.0,646.0,327.0,983.0,823.0,216.0,546.0,11
2019-11-26,3346.0,878.0,735.0,669.0,328.0,981.0,827.0,219.0,550.0,11
2019-11-27,3196.0,896.0,736.0,670.0,338.0,1001.0,854.0,221.0,475.0,11
2019-11-28,3442.0,959.0,738.0,630.0,334.0,996.0,838.0,221.0,505.0,11
2019-11-29,3438.0,938.0,740.0,625.0,339.0,978.0,842.0,230.0,480.0,11
2019-11-30,2843.0,815.0,696.0,608.0,316.0,907.0,763.875,214.0,470.0,11
2019-12-01,3318.0,941.0,690.0,637.0,342.0,978.0,812.0,228.0,497.0,12
2019-12-02,3241.0,881.0,726.0,642.0,323.0,981.0,812.0,215.0,480.0,12
2019-12-03,3215.0,772.0,714.0,643.0,319.0,958.0,823.0,210.0,475.0,12
2019-12-04,3120.0,904.0,709.0,618.0,321.0,970.0,829.0,222.0,492.0,12
2019-12-05,3154.0,918.0,708.0,642.0,325.0,970.0,812.0,210.0,503.0,12
2019-12-06,3195.0,851.0,692.0,632.0,327.0,990.0,824.0,221.0,490.0,12
2019-12-07,2519.0,825.0,673.0,594.0,310.0,894.5,756.34375,213.0,451.0,12
2019-12-08,3086.0,842.0,691.0,635.0,334.0,972.0,825.0,226.0,479.0,12
2019-12-09,3144.0,865.5,686.0,634.5,329.5,967.0,829.5,230.0,486.5,12
2019-12-10,3202.0,889.0,681.0,634.0,325.0,962.0,834.0,234.0,494.0,12
2019-12-11,3096.0,931.0,677.0,645.0,331.0,971.0,841.0,225.0,489.0,12
2019-12-12,3060.0,916.0,702.0,631.0,326.0,985.0,842.0,221.0,483.0,12
2019-12-13,3135.0,871.0,703.0,645.0,325.0,971.0,823.0,225.0,474.0,12
2019-12-14,2478.0,770.0,657.0,623.0,303.25,906.875,759.0546875,218.0,449.0,12
2019-12-15,3018.0,886.0,691.0,636.0,318.0,968.0,804.0,228.0,480.0,12
2019-12-16,2997.0,888.0,711.0,604.0,324.0,973.0,814.0,215.0,468.0,12
2019-12-17,2352.0,844.25,672.0,648.5,303.0,918.0,803.0,211.0,485.0,12
2019-12-18,3024.0,783.0,721.0,629.0,318.0,991.0,828.0,221.0,507.0,12
2019-12-19,2943.0,905.0,686.0,626.0,319.0,977.0,824.0,222.0,509.0,12
2019-12-20,2896.0,889.0,697.0,638.0,312.0,991.0,817.0,223.0,507.0,12
2019-12-21,2384.0,785.0,671.0,601.0,300.3125,908.0,761.099609375,227.0,525.0,12
2019-12-22,2816.0,880.0,706.0,642.0,329.0,1005.0,830.0,231.0,560.0,12
2019-12-23,2909.0,862.0,728.0,653.0,313.0,1032.0,851.0,232.0,578.0,12
2019-12-24,2911.0,815.0,691.0,664.0,332.0,1006.0,820.0,217.0,566.0,12
2019-12-25,2874.5,836.0,692.5,655.5,322.5,994.5,838.0,219.5,577.5,12
2019-12-26,2838.0,857.0,694.0,647.0,313.0,983.0,856.0,222.0,589.0,12
2019-12-27,2881.0,830.0,716.0,627.0,320.0,996.0,840.0,217.0,576.0,12
2019-12-28,2376.0,739.0,659.0,617.0,299.640625,918.0,760.53857421875,190.0,533.0,12
2019-12-29,2893.0,836.0,716.0,663.0,320.0,1015.0,841.0,233.0,584.0,12
2019-12-30,2888.0,833.0,720.0,623.0,310.0,1023.0,855.0,224.0,582.0,12
2019-12-31,2961.0,901.0,713.0,653.0,319.0,1018.0,874.0,228.0,592.0,12
2020-01-01,2961.0,901.0,713.0,653.0,319.0,1018.0,874.0,228.0,592.0,1
2020-01-02,2844.0,814.0,699.0,640.0,318.0,1012.0,842.0,230.0,574.0,1
2020-01-03,2609.5,805.5,701.75,624.0,306.0,937.5,800.0,204.5,550.0,1
2020-01-04,2375.0,797.0,682.0,608.0,302.73828125,928.75,776.1595458984375,215.5,526.0,1
2020-01-05,2791.0,839.0,679.0,659.0,319.0,991.0,822.0,230.0,547.0,1
2020-01-06,2803.0,839.0,710.0,629.0,307.0,921.0,824.0,194.0,553.0,1
2020-01-07,2833.75,839.0,696.75,634.75,311.0,940.75,828.75,204.5,558.5,1
2020-01-08,2864.5,839.0,683.5,640.5,315.0,960.5,833.5,215.0,564.0,1
2020-01-09,2895.25,839.0,670.25,646.25,319.0,980.25,838.25,225.5,569.5,1
2020-01-10,2926.0,839.0,657.0,652.0,323.0,1000.0,843.0,236.0,575.0,1
2020-01-11,2428.0,796.0,695.0,633.0,301.0,914.0,810.4245300292969,215.0,527.0,1
2020-01-12,2856.0,901.0,716.0,656.0,319.0,1024.0,862.0,232.0,567.0,1
2020-01-13,2736.0,915.0,702.0,671.0,319.0,1038.0,853.0,235.0,596.0,1
2020-01-14,2860.0,913.5,706.0,671.0,320.0,1046.5,867.5,236.5,598.5,1
2020-01-15,2984.0,912.0,710.0,651.0,321.0,1055.0,882.0,238.0,601.0,1
2020-01-16,2905.0,934.0,717.0,674.0,317.0,1026.0,894.0625,242.0,592.0,1
2020-01-17,3042.0,906.0,737.0,688.5,319.0,1006.625,875.0,236.0,583.0,1
2020-01-18,2482.0,824.0,703.0,667.0,310.0,975.0,819.0,230.0,534.0,1
2020-01-19,2990.0,933.0,710.0,702.75,331.0,1059.0,900.0,240.0,576.0,1
2020-01-20,3037.0,843.0,719.0,692.0,315.0,1056.0,902.0,244.0,576.0,1
2020-01-21,3047.0,925.0,716.4,720.0,327.0,1061.0,913.0,241.0,596.0,1
2020-01-22,2978.0,926.0,703.0,697.0,322.0,1075.0,937.0,237.0,591.0,1
2020-01-23,3049.0,861.0,734.0,740.0,322.0,1064.0,944.0,238.0,602.0,1
2020-01-24,2950.0,885.0,716.0,733.0,321.0,1053.0,930.0,233.0,574.0,1
2020-01-25,2524.375,824.0,669.0,703.0,313.0,1007.0,886.0,232.0,572.0,1
2020-01-26,2854.0,861.0,731.0,729.0,324.0,1053.0,954.0,221.0,581.0,1
2020-01-27,2952.0,861.0,740.0,740.0,311.0,1056.0,941.0,250.0,612.0,1
2020-01-28,3100.0,912.0,731.0,786.0,329.0,1074.0,972.0,227.0,616.0,1
2020-01-29,3011.0,917.0,741.0,751.0,310.0,1066.0,962.0,234.0,616.0,1
2020-01-30,3046.0,959.0,738.0,745.0,317.0,1029.0,952.0,225.0,636.0,1
2020-01-31,2931.0,941.0,743.0,745.0,319.0,1036.0,927.0,226.0,617.0,1
2020-02-01,2791.5,886.0,739.5,756.0,320.5,1050.5,944.5,223.0,632.0,2
2020-02-02,2652.0,831.0,736.0,767.0,322.0,1065.0,962.0,220.0,647.0,2
2020-02-03,2899.0,856.0,739.0,758.0,323.0,1037.0,976.0,220.0,642.0,2
2020-02-04,2989.0,855.0,746.0,765.75,310.0,1083.0,993.0,229.0,671.0,2
2020-02-05,3015.0,869.0,744.0,771.0,314.0,1053.0,986.0,227.0,684.0,2
2020-02-06,3018.0,880.0,752.0,732.0,326.0,1062.0,953.0,222.0,673.0,2
2020-02-07,3027.0,901.0,744.0,758.0,312.0,1067.0,973.0,220.0,673.0,2
2020-02-08,2534.21875,781.0,703.0,723.0,313.0,995.875,886.875,211.0,616.0,2
2020-02-09,2904.0,814.0,741.0,776.0,334.0,1056.0,945.0,222.0,672.0,2
2020-02-10,3043.0,882.0,743.0,747.0,325.0,1056.0,965.0,232.0,657.0,2
2020-02-11,2920.0,926.0,743.4,782.0,316.0,1046.0,987.0,223.0,678.0,2
2020-02-12,3014.0,898.0,750.0,753.0,319.0,1061.0,963.0,217.0,667.0,2
2020-02-13,3057.0,907.0,742.0,723.0,326.0,1079.0,992.0,229.0,679.0,2
2020-02-14,2932.0,933.0,745.0,768.0,328.0,1034.0,933.0,229.0,643.0,2
2020-02-15,2475.0,857.0,715.0,709.0,308.0,991.84375,886.84375,227.0,632.0,2
2020-02-16,3082.0,890.0,717.0,748.0,327.0,1055.0,946.0,226.0,671.0,2
